	17357
	42173
	11136
	11131
	18378
	11138
	16377
	16370
	16372
	13867
	13865
	13862
	13861
	13860
	23248
	23249
	23247
	23241
	23242
	23243
	17165
	17163
	17161
	05093
	17169
	05092
	05095
	05094
	05097
	11836
	11837
	11834
	11835
	11832
	11831
	13098
	13096
	23502
	05147
	23501
	15133
	15137
	28093
	28096
	28098
	11168
	13650
	11249
	11245
	11247
	11242
	16028
	16023
	16025
	17378
	17372
	17370
	17376
	17374
	11799
	11798
	11793
	11792
	11791
	11790
	11797
	11796
	11795
	11794
	42190
	17081
	17083
	17085
	17087
	17089
	17323
	28289
	23228
	23229
	23222
	23223
	23220
	23221
	23227
	11476
	11474
	11478
	17148
	17418
	17419
	17145
	17147
	17141
	17143
	20108
	20106
	20102
	20100
	11814
	11815
	11817
	11810
	11811
	11818
	15151
	15150
	15156
	15159
	15158
	23136
	28079
	23035
	23033
	23031
	07970
	43378
	11269
	11261
	16061
	16063
	11061
	17311
	17313
	17315
	17317
	17319
	16402
	16409
	05184
	05188
	05632
	22975
	09244
	09246
	08113
	11181
	20310
	23200
	11458
	11454
	11451
	17434
	17436
	17437
	17430
	17432
	17438
	13324
	13327
	13320
	13322
	17123
	17120
	17121
	17126
	17127
	17124
	11496
	20125
	20123
	20089
	11872
	11870
	11871
	11876
	11877
	11874
	11875
	18527
	11878
	11879
	18522
	15178
	15173
	28039
	28054
	28055
	28056
	28057
	28052
	28053
	28058
	28059
	13928
	13927
	13924
	13925
	13922
	13921
	05180
	11200
	11202
	11204
	11208
	23414
	23416
	23410
	23412
	23419
	17336
	17335
	17333
	17332
	17331
	22959
	11192
	11196
	11198
	16302
	08173
	11431
	11436
	17100
	17101
	17103
	17105
	17106
	17108
	17109
	13343
	13340
	13347
	13345
	05087
	20142
	20143
	20140
	20141
	13900
	10104
	10107
	10101
	11858
	11859
	23511
	11850
	11851
	11852
	11853
	11854
	11856
	11857
	23514
	23040
	28032
	28033
	28030
	28031
	28036
	28037
	28034
	28035
	13906
	35193
	13902
	13908
	11225
	11223
	11221
	23433
	23432
	23430
	23437
	23435
	23439
	05671
	05673
	05672
	05677
	05676
	05679
	13481
	13483
	13485
	13484
	13156
	13150
	13158
	20421
	23266
	23267
	11417
	11419
	13368
	13369
	13361
	13362
	13363
	13364
	13365
	13366
	13367
	09143
	10129
	10122
	10120
	01132
	01130
	01131
	07901
	13963
	13961
	35178
	13965
	35176
	35172
	23182
	23180
	23187
	23184
	23634
	23189
	23188
	23630
	23633
	15067
	15061
	15063
	15069
	23450
	23452
	23454
	23456
	10959
	10952
	10950
	10956
	10954
	05124
	05652
	05122
	23186
	11604
	11602
	23580
	20400
	03214
	03213
	28209
	28208
	28205
	28204
	28207
	28206
	28201
	28200
	28203
	28202
	15209
	05354
	05352
	05351
	20097
	13948
	13949
	13940
	13943
	13946
	23619
	07216
	15040
	15047
	13979
	23476
	23475
	23474
	23473
	23470
	23479
	23478
	16375
	15247
	10974
	10975
	10976
	10977
	10979
	18547
	11594
	11596
	05108
	05103
	05102
	05101
	05107
	05106
	05104
	17283
	17281
	17287
	17285
	17289
	13449
	13448
	13445
	13444
	13447
	13446
	13441
	13440
	13443
	13442
	11623
	11621
	11970
	18943
	18942
	05684
	05686
	04502
	10089
	10086
	10087
	10081
	10082
	10083
	16315
	11236
	11025
	11027
	11023
	23288
	23289
	28229
	28228
	23280
	23284
	23285
	23286
	23287
	11368
	11369
	11366
	11367
	11365
	16346
	16341
	16343
	16348
	10163
	15118
	18167
	18166
	18165
	18164
	18163
	18161
	18160
	18168
	11101
	11105
	15029
	15021
	15026
	35139
	10085
	16136
	16134
	10998
	10992
	10993
	10990
	10991
	13858
	13469
	13463
	13460
	13467
	13466
	13465
	11642
	11644
	05166
	05168
	20447
	11915
	11914
	10206
	10205
	10202
	10203
	10200
	10201
	10208
	10209
	11006
	11004
	11008
	08574
	11345
	16363
	16361
	16368
	17189
	17181
	17182
	17184
	17186
	17187
	15176
	05318
	05310
	05316
	05317
	05315
	20055
	20051
	20053
	18189
	18184
	18187
	18186
	18180
	18183
	18182
	04044
	04042
	07963
	23655
	07968
	23121
	15009
	11049
	11144
	13896
	13897
	13895
	13892
	13893
	13890
	13899
	13401
	13402
	13405
	13404
	13407
	13408
	11660
	05149
	05142
	05140
	04543
	09310
	23598
	18401
	10229
	10227
	10220
	10221
	10222
	10223
	28269
	28262
	28261
	13796
	13798
	11323
	11327
	23352
	23353
	23350
	23351
	11491
	11493
	05089
	05082
	05081
	05086
	05085
	05333
	13232
	13236
	18210
	18213
	18212
	04685
	20032
	20037
	20034
	20035
	07013
	23101
	23100
	23107
	23106
	13967
	13968
	13969
	28106
	28107
	28102
	28103
	28108
	28109
	16174
	17229
	17225
	17227
	17221
	17223
	13428
	13426
	13425
	13424
	13423
	13422
	13421
	13420
	17237
	17231
	18958
	10029
	10026
	10027
	10025
	10022
	10023
	10021
	07270
	23638
	08575
	08577
	08576
	08573
	07274
	08578
	11047
	11045
	11044
	11040
	23590
	23591
	23592
	23593
	23595
	11303
	11305
	23378
	23379
	23375
	23376
	23377
	15216
	15217
	15214
	15215
	15212
	15213
	15210
	15211
	15218
	16325
	16323
	16320
	16328
	23458
	17056
	17054
	17052
	17053
	17050
	17058
	18377
	09291
	17057
	16020
	07923
	23168
	13869
	28128
	28129
	28124
	28125
	28126
	28127
	28120
	28122
	11519
	11517
	11510
	17208
	17203
	17201
	17200
	17206
	17204
	20013
	10007
	10000
	10009
	23064
	23065
	23060
	28082
	23062
	17329
	23133
	23578
	23579
	23576
	23574
	23575
	23573
	23570
	23571
	15187
	15188
	15189
	23131
	15239
	15235
	15237
	15230
	15231
	15232
	15233
	05128
	05658
	10859
	10858
	05656
	21030
	05120
	05650
	05049
	05046
	05044
	05045
	05042
	05040
	05041
	11724
	11725
	11723
	11720
	11721
	17079
	17075
	17077
	17071
	17073
	09011
	11053
	16036
	16033
	23149
	23148
	23147
	23146
	23142
	23141
	23140
	11530
	17261
	17263
	17265
	17102
	10063
	10061
	10067
	10064
	10065
	10068
	10069
	05709
	05701
	05703
	13395
	13396
	13391
	13390
	13393
	13392
	13398
	11881
	11880
	11884
	23161
	23160
	13020
	23164
	23166
	11089
	11081
	11087
	07089
	23554
	23552
	23558
	23559
	23082
	23083
	23081
	23086
	23084
	23085
	15252
	16053
	11709
	11705
	11700
	11701
	11702
	11703
	17018
	17012
	17010
	17016
	17014
	17167
	28121
	05064
	05065
	05067
	05060
	05061
	05063
	05068
	05069
	09032
	09030
	15086
	15082
	13959
	13955
	13951
	13950
	11142
	28302
	28309
	13818
	13816
	13814
	13812
	13810
	28165
	28169
	18562
	11833
	11845
	16333
	16338
	17248
	17247
	17245
	17244
	17243
	17241
	17240
	10049
	10041
	10042
	10043
	10045
	10046
	10047
	05723
	05722
	05236
	23622
	23620
	23533
	23531
	23536
	21224
	05058
	05055
	05054
	05050
	15271
	15273
	16072
	16077
	16075
	17388
	17382
	17380
	17386
	17384
	16381
	11768
	11769
	16384
	16386
	11763
	11760
	11761
	11766
	11767
	11764
	11765
	17030
	17031
	17033
	17034
	17036
	17037
	17038
	11120
	05008
	05009
	11125
	20521
	20523
	05083
	08180
	08182
	08183
	05090
	11164
	11162
	13834
	13835
	13831
	13832
	13839
	23275
	23274
	23277
	23276
	23273
	23272
	11577
	11575
	23279
	23278
	05743
	05747
	05746
	05749
	05748
	13067
	13066
	13069
	23519
	23048
	23046
	23044
	23042
	23515
	23516
	23517
	05134
	05132
	05130
	43326
	11299
	16015
	16017
	11290
	11742
	11743
	11744
	11745
	11746
	11747
	11748
	05028
	05021
	05022
	05024
	05026
	20098
	20092
	20094
	21413
	05680
	05681
	05683
	23660
	11107
	13852
	13851
	13857
	13854
	13855
	23252
	23251
	23250
	23257
	23256
	23259
	23258
	43154
	17175
	17176
	17171
	17173
	17179
	17178
	11825
	11824
	11827
	11826
	11823
	11822
	11438
	07930
	04510
	10196
	10197
	10195
	10193
	10198
	15105
	15102
	15100
	28083
	28081
	28080
	23069
	23392
	23393
	23390
	23391
	23397
	23394
	23399
	16038
	16031
	17348
	17346
	17347
	17344
	17345
	17342
	17340
	17341
	13500
	13501
	13502
	17157
	17407
	17406
	09278
	15219
	09094
	11123
	13878
	13870
	13872
	13873
	13875
	13876
	07070
	23239
	23233
	23235
	23234
	20110
	11464
	11468
	17153
	17151
	17409
	17405
	17159
	17401
	17400
	17403
	13319
	13317
	11809
	11808
	11803
	11802
	11801
	11800
	11807
	11806
	11805
	11804
	20115
	20117
	07213
	20112
	23610
	23615
	23614
	10078
	23002
	23006
	23004
	23008
	28061
	28060
	28062
	43367
	43366
	11259
	11255
	11784
	11785
	11786
	11787
	11780
	11781
	11782
	11783
	11788
	11789
	17215
	17213
	17219
	17364
	17365
	17361
	17362
	17368
	42183
	17093
	17091
	17096
	17097
	17095
	17098
	09259
	23216
	23215
	23214
	28293
	28290
	28291
	11889
	10978
	43112
	11448
	17139
	17138
	17429
	17130
	17133
	17132
	17135
	17136
	13338
	13332
	13334
	20139
	20138
	20137
	20134
	11038
	11861
	11860
	11863
	11862
	11865
	11864
	11867
	11866
	11869
	15140
	15146
	15148
	08017
	28048
	28043
	28041
	28040
	28047
	28045
	28044
	13935
	13937
	13930
	13933
	13932
	11275
	11277
	11271
	11273
	11279
	17413
	17303
	17301
	17307
	17309
	16436
	16434
	05629
	05194
	05196
	05622
	05192
	28267
	20302
	08105
	08101
	08102
	08103
	28264
	43282
	43283
	43287
	28130
	23092
	11428
	23097
	11423
	17117
	17115
	17114
	17112
	17111
	17118
	13351
	13352
	13354
	13357
	05294
	05293
	18538
	18539
	11849
	11848
	11847
	18532
	18533
	18535
	18537
	15168
	15169
	15165
	08121
	28027
	28029
	28028
	13919
	13918
	13912
	13910
	13916
	13914
	11210
	11219
	15243
	23406
	23405
	23402
	23408
	17321
	17325
	17327
	17417
	17415
	17411
	11986
	13165
	08161
	08164
	08165
	08168
	08169
	07066
	07064
	07065
	11401
	13378
	13377
	13375
	13373
	13372
	13371
	13370
	10118
	10116
	10113
	10111
	01129
	01128
	05076
	28223
	28221
	28220
	28225
	13977
	35188
	11232
	11234
	23428
	23424
	23426
	23421
	23422
	10940
	10943
	10945
	10947
	05661
	20321
	13492
	13493
	13490
	13491
	13496
	13497
	13494
	13495
	13148
	18619
	20345
	08143
	08145
	28078
	23038
	28077
	28074
	28075
	28072
	28073
	28294
	13394
	28298
	28299
	13399
	05689
	05345
	05344
	05347
	05346
	05341
	05343
	05342
	04034
	05349
	05348
	11584
	13957
	13952
	05627
	28227
	28226
	23198
	23199
	23628
	23629
	23195
	23196
	23197
	23190
	23191
	23621
	15071
	23448
	23442
	23446
	23444
	23445
	23626
	10962
	10960
	05138
	05136
	05642
	05645
	05647
	22903
	11617
	11614
	04518
	04511
	20410
	10093
	10099
	18630
	03206
	28218
	28219
	28216
	28217
	28214
	28212
	28213
	28211
	11150
	11964
	11967
	18158
	18159
	07068
	07069
	18152
	18150
	18151
	18156
	18157
	18154
	18155
	23604
	23605
	23606
	23600
	23602
	23608
	15058
	15056
	15052
	35141
	23460
	23462
	23464
	23465
	23468
	10988
	10985
	10984
	10987
	10986
	10981
	10983
	17421
	17427
	17425
	17424
	17299
	17295
	17297
	05126
	17291
	17293
	90240
	13459
	13456
	13454
	13455
	13452
	13453
	13450
	13451
	11523
	05114
	05116
	05110
	05112
	05118
	11968
	11969
	10215
	10217
	10216
	10211
	10213
	10212
	08091
	05186
	11032
	11030
	21339
	19160
	19161
	22974
	16357
	16353
	16350
	17198
	17196
	17194
	17192
	17190
	10178
	10179
	10173
	10175
	10176
	10177
	05308
	05306
	20041
	20047
	20045
	20049
	20048
	18172
	18173
	18176
	18178
	18179
	18513
	07956
	07225
	10097
	07958
	20096
	15032
	15037
	15034
	23480
	23481
	16109
	16102
	13884
	13886
	13880
	13882
	13888
	11351
	13474
	13477
	13470
	13473
	13479
	11659
	11654
	05172
	05176
	05174
	05178
	20451
	20453
	09309
	11902
	11901
	21505
	11010
	11012
	11334
	23345
	23347
	23346
	11486
	11484
	23349
	23348
	11480
	05099
	05098
	05326
	05324
	05323
	13228
	18994
	18993
	18991
	20029
	18198
	18199
	18196
	18192
	18193
	18190
	18191
	04053
	11895
	04058
	11897
	11890
	23649
	23640
	23134
	23135
	23132
	23647
	15011
	15016
	28114
	28116
	28113
	28119
	28118
	11093
	13413
	13410
	13411
	13416
	13417
	13414
	13415
	13418
	13419
	11675
	10039
	10038
	10035
	10034
	10037
	10031
	10030
	10033
	11928
	11922
	11923
	11924
	11925
	11926
	11927
	28278
	28279
	28270
	28271
	28272
	28273
	28275
	28276
	28277
	23587
	23586
	23581
	11317
	11313
	23589
	23588
	20445
	15205
	15204
	15207
	15206
	15201
	15200
	15203
	15202
	15208
	28300
	28301
	10804
	10802
	10803
	11148
	20545
	17045
	17044
	17046
	17041
	17040
	17042
	17049
	17048
	18422
	18423
	18421
	18208
	18209
	18206
	18204
	18205
	18202
	18200
	18201
	20006
	20002
	20001
	07910
	17305
	11453
	23114
	23115
	23116
	23117
	23113
	23118
	23119
	13326
	28132
	28131
	17129
	18399
	13329
	16046
	17238
	17235
	17233
	13438
	13439
	13430
	13432
	16041
	13436
	18170
	18171
	18174
	18175
	18177
	10019
	10013
	10011
	10017
	10015
	20127
	20121
	05624
	23105
	05190
	23569
	23568
	23565
	23564
	23566
	23561
	23560
	23563
	15195
	15194
	15197
	15196
	15191
	15190
	15193
	15192
	15199
	15198
	07957
	07954
	07953
	15223
	15222
	15221
	15220
	15227
	15226
	15225
	15224
	15229
	15228
	18185
	16088
	16081
	16086
	16084
	10862
	10863
	10860
	10861
	10864
	16331
	05059
	21225
	21226
	21227
	05056
	05051
	05052
	13598
	11734
	11737
	11736
	11731
	11733
	11732
	11738
	17063
	17061
	17060
	17067
	17065
	17069
	09289
	04679
	11873
	18529
	18528
	16336
	18524
	18651
	11779
	11778
	23172
	23170
	23176
	23174
	07938
	23178
	11775
	28151
	28150
	11508
	11506
	11504
	11502
	17217
	17211
	10071
	10073
	10075
	10076
	10079
	16057
	16050
	23127
	23126
	23099
	23098
	23549
	23091
	23090
	23541
	23540
	23547
	23545
	23096
	15241
	15244
	15246
	21029
	43390
	43391
	05079
	05078
	05073
	05072
	05070
	05077
	05074
	11713
	11712
	11711
	11710
	11717
	11716
	11714
	11719
	11718
	17008
	17002
	17004
	17006
	20510
	09005
	09009
	01239
	23162
	11158
	23158
	23159
	23156
	23157
	13808
	13804
	13806
	13800
	13802
	28173
	11526
	11521
	17272
	17273
	17270
	17277
	17274
	17275
	17279
	10059
	10058
	10057
	10055
	10054
	10053
	10051
	10050
	20010
	05715
	05713
	05711
	13386
	13387
	13384
	13382
	13383
	13380
	13381
	13388
	13389
	11898
	11899
	11894
	11896
	11891
	11892
	11893
	11095
	11097
	11091
	11099
	23521
	23523
	23525
	23528
	15267
	15262
	15269
	16048
	16043
	16317
	17399
	17398
	17390
	17393
	17394
	17396
	11770
	11777
	17027
	17025
	17024
	17022
	17020
	17028
	05010
	05012
	05017
	05016
	05019
	05018
	13823
	13822
	13820
	15098
	17339
	15092
	15096
	13829
	13828
	13821
	13826
	13825
	28199
	28198
	28195
	28194
	28197
	28196
mineralsnectar	09229
	09262
	09403
	09407
	09436
	09437
	09435
	09434
	09036
	09251
	09191
	09408
asparagusdip	28123
	28121
	25056
	28085
	28084
	27053
	27054
	28223
	28222
	28224
	27052
	15096
vanilla	16251
	16250
	01278
	01275
	16239
	16236
	08543
	16219
	28094
	28289
	19260
	21333
	19201
	19203
	19202
	19207
	19206
	02050
	02052
	19867
	19223
	19222
	02051
	28038
	42074
	14347
	18609
	01111
	01119
	28228
	16139
	16228
	16225
	18401
	28262
	08633
	18210
	18213
	18212
	19244
	19883
	19882
	19881
	19887
	19884
	08705
	01220
	01221
	16261
	19710
	28182
	16245
	01241
	01242
	18141
	18328
	08591
	19212
	19214
	21141
	19230
	19233
	19876
	19371
	28215
	28210
	16120
	19089
	19088
	03224
	03225
	28231
	28232
	28233
	19293
	03246
	03245
	19103
	19104
	28270
	28273
	19878
	19877
	19875
	01184
	18204
	19090
	08562
	14016
	28152
	21028
	01231
	19095
	19096
	19898
	28193
frittersummersquashchew	25045
	19156
	43060
	19309
	25035
	25033
	25032
	25055
	25052
	28062
	19068
	18614
	19163
	19315
	19313
	25004
pork	35237
	07038
	07967
	07966
	10884
	10885
	10886
	10887
	10880
	10881
	10882
	10883
	10888
	10889
	32013
	10185
	10184
	10187
	10186
	10181
	10180
	10183
	10182
	10189
	10188
	06124
	16009
	42173
	07905
	07965
	42190
	43378
	06404
	43297
	10916
	10917
	10914
	10915
	10912
	10913
	10910
	22953
	10109
	10105
	10104
	10107
	10106
	10101
	10100
	10103
	10102
	10938
	10939
	10934
	10935
	10936
	10937
	10931
	10932
	10933
	10129
	10128
	10123
	10122
	10121
	10120
	07901
	07900
	07091
	07090
	07276
	10958
	10959
	10952
	10953
	10950
	10951
	10956
	10957
	10954
	10955
	19408
	10141
	10140
	10142
	10146
	10149
	07078
	07075
	07074
	07077
	07076
	07071
	10974
	10975
	10976
	10977
	10979
	10088
	10089
	10086
	10087
	10080
	10081
	10082
	10083
	10169
	10168
	10167
	10166
	10165
	10164
	10163
	07059
	07058
	07051
	07050
	07057
	07056
	07236
	07235
	07940
	10084
	10085
	10992
	10993
	10990
	10991
	10206
	10207
	10204
	10205
	10202
	10203
	10200
	10201
	10208
	10209
	07034
	07037
	07036
	07960
	10228
	10229
	10224
	10225
	10226
	10227
	10220
	10221
	10222
	10223
	36622
	07019
	07016
	07015
	07014
	07013
	07010
	07909
	07908
	07907
	07906
	10028
	10029
	10026
	10027
	10024
	10025
	10022
	10023
	10020
	10021
	07277
	10879
	10878
	10871
	10870
	10873
	10872
	10875
	10874
	10877
	10876
	07926
	07924
	07922
	07920
	07928
	42241
	10004
	10005
	10006
	10007
	10000
	10001
	10002
	10003
	10008
	10009
	10856
	10855
	10854
	10853
	10852
	10859
	10858
	10136
	10062
	10063
	10060
	10061
	10066
	10067
	10064
	10065
	10068
	10069
	07089
	16065
	10048
	10049
	10040
	10041
	10042
	10043
	10044
	10045
	10046
	10047
	10899
	10898
	10893
	10892
	10891
	10890
	10895
	10894
	42129
	06321
	43325
	43327
	43326
	16011
	16010
	07931
	07936
	07937
	10196
	10197
	10194
	10195
	10192
	10193
	10198
	10199
	10919
	07073
	07072
	16201
	10911
	10078
	42188
	10972
	10973
	10978
	10907
	10901
	10903
	10902
	10909
	10908
	19041
	10918
	10923
	10922
	10921
	10920
	10927
	10926
	10925
	10924
	10929
	10928
	22948
	07064
	07065
	07062
	07063
	07060
	07061
	10118
	10119
	10116
	10117
	10114
	10115
	10112
	10113
	10110
	10111
	07227
	07247
	07240
	07248
	10949
	10948
	10940
	10943
	10942
	10945
	10944
	10947
	10946
	10134
	10137
	10131
	10132
	10138
	07083
	10963
	10962
	10961
	10960
	10093
	10094
	10099
	10098
	18637
	10152
	10153
	10150
	10158
	07069
	07200
	07205
	06004
	10989
	10988
	10985
	10984
	10987
	10986
	10981
	10980
	10983
	10982
	10215
	10214
	10217
	10216
	10211
	10210
	10213
	10212
	10219
	10218
	07941
	22972
	07231
	10178
	10179
	10170
	10171
	10173
	10174
	10175
	10176
	10177
	07045
	07040
	07041
	07223
	07952
	07225
	07951
	10097
	07959
	10096
	07023
	07021
	10039
	10038
	10035
	10034
	10037
	10036
	10031
	10030
	10033
	10032
	03007
	10804
	10805
	10802
	10803
	10072
	07008
	07001
	07002
	07003
	07004
	07006
	10905
	10904
	10906
	10900
	07918
	07913
	07916
	07917
	10019
	10018
	10013
	10012
	10011
	10010
	10017
	10016
	10015
	10014
	07957
	07953
	10868
	10869
	10862
	10863
	10860
	10861
	10866
	10867
	10864
	10865
	36412
	36410
	07939
	10071
	10070
	10073
	10075
	10074
	10077
	10076
	10079
	10059
	10058
	10057
	10056
	10055
	10054
	10053
	10052
	10051
	10050
tea	35238
	23059
	23058
	23509
	23055
	23057
	23056
	23050
	23052
	23656
	23654
	23120
	23122
	14476
	23268
	14649
	13070
	23079
	23078
	23077
	23076
	23075
	23381
	23383
	23382
	23385
	23384
	23387
	23386
	23389
	23388
	13519
	12203
	13868
	13863
	13862
	23244
	23245
	23246
	23241
	23242
	23243
	23051
	13650
	22991
	22990
	23228
	23229
	23222
	23223
	23221
	23226
	23227
	23224
	23225
	35078
	23039
	23037
	23033
	23032
	23031
	23030
	14545
	14544
	14368
	14367
	14366
	23201
	23202
	27048
	06403
	11874
	11879
	13929
	13927
	13924
	13923
	13920
	13921
	35197
	23636
	17337
	17336
	17335
	17332
	06462
	13342
	13900
	23045
	23043
	23040
	23041
	13905
	13906
	13907
	13902
	13908
	13909
	14475
	13481
	13483
	13482
	13484
	23266
	23267
	23269
	11411
	11412
	13963
	13961
	35174
	35176
	23187
	23188
	23630
	10953
	10956
	10957
	10954
	23186
	14381
	10149
	13948
	13949
	13943
	13946
	13971
	13970
	23611
	13979
	13449
	13448
	13445
	13444
	13447
	13446
	13441
	13440
	13443
	13442
	36013
	36011
	10086
	10080
	10081
	10082
	23280
	23281
	23282
	23283
	12101
	35135
	10084
	10085
	13469
	13468
	13463
	13460
	13467
	13466
	13465
	13464
	20058
	36607
	36608
	23657
	23124
	23655
	23121
	13896
	13894
	13893
	13891
	13898
	13401
	13404
	13407
	14548
	23356
	23354
	23355
	23352
	23353
	23351
	13232
	13231
	13236
	13235
	23109
	23108
	23103
	23102
	23100
	23107
	23106
	13968
	13969
	16173
	23592
	23593
	23374
	23370
	23371
	23372
	23373
	23169
	23168
	13869
	23064
	23060
	23062
	23063
	13000
	23318
	23319
	23312
	23313
	23310
	23311
	23316
	23317
	23314
	23315
	16522
	17074
	17072
	23149
	23148
	23143
	23142
	23141
	23140
	13398
	23163
	23165
	23164
	23167
	23166
	23554
	23088
	23089
	23080
	23086
	23087
	23084
	23085
	23333
	23334
	23335
	23339
	13959
	23627
	23625
	23622
	23193
	23533
	23536
	13871
	23271
	23270
	23279
	23278
	13067
	13066
	13065
	13069
	13068
	23519
	23048
	23049
	23046
	23047
	23044
	23042
	23516
	23517
	13523
	13520
	13293
	13294
	21411
	14137
	23171
	23061
	23392
	23393
	23390
	23391
	23394
	23395
	13647
	13649
	13648
	17348
	17345
	13500
	13501
	13502
	13872
	13874
	13875
	23231
	23230
	23232
	17405
	17400
	23610
	23617
	23295
	23294
	23002
	23003
	23000
	23001
	23006
	23007
	23004
	23005
	23008
	11259
	22982
	23217
	23216
	23215
	23214
	23213
	23219
	23218
	31030
	06438
	11448
	13935
	13934
	13931
	13930
	13933
	13932
	14370
	14371
	14376
	14375
	23097
